Following,App,,Yes,Clicking on the awards tab from the career home.,Native,career,awards,awards-home, ,career|awards|awards-home| ,career_awards,FALSE,/career/manage-profile,9518,Player,,https://www.maxpreps.com/careerprofile?careerid=5c75dc7a-e5f4-e211-99e4-002655e6c126&admin=1,,,,,
Following,App - click tracking,,Yes,Opening the actual award/award modal from the awards tab on the career profile,Native,career,awards,awards-modal, ,career|awards|awards-modal| ,career_awards,FALSE,/career/manage-profile,9518,Player,,https://www.maxpreps.com/careerprofile?careerid=5c75dc7a-e5f4-e211-99e4-002655e6c126&admin=1,,,,,
Following,Both,Yes,Yes,"Career profile home - tab is called ""Profile""",Native & Webview,career,career-home,career-home,utility**,career|career-home|career-home|utility**,career_home,FALSE,/career/manage-profile,9518,Player,,https://www.maxpreps.com/careerprofile?careerid=5c75dc7a-e5f4-e211-99e4-002655e6c126&admin=1,,,,,
Following,Both,Yes,Yes,Career profile editting player info/athlete info,Native & Webview,career,career-home,career-manage,utility**,career|career-home|career-manage|utility**,career_home,FALSE,/career/manage-profile,9518,Player,,https://www.maxpreps.com/careerprofile?careerid=5c75dc7a-e5f4-e211-99e4-002655e6c126&admin=1,,,,,
Following,Both,Yes,Yes,Career profile news tab,Native & Webview,career,news,news-home, ,career|news|news-home| ,career_news,FALSE,/career/manage-profile,9518,Player,,https://www.maxpreps.com/careerprofile?careerid=5c75dc7a-e5f4-e211-99e4-002655e6c126&admin=1,,,,,
Following,Both - click tracking,Yes,Yes,Follow and unfollow athletes - we should track this however we track following and unfollowing of teams,Native & Webview,career,career-home,career-follow/unfollow,utility**,career|career-home|career-follow/unfollow|utility**,career_home,FALSE,/career/manage-profile,9518,Player,,https://www.maxpreps.com/careerprofile?careerid=5c75dc7a-e5f4-e211-99e4-002655e6c126&admin=1,,,,,
Following,App,,Yes,Clicking on the photos tab from the career home.,Native,career,photos,photos-home, ,career|photos|photos-home| ,career_photos,FALSE,/career/manage-profile,9518,Player,,https://www.maxpreps.com/careerprofile?careerid=5c75dc7a-e5f4-e211-99e4-002655e6c126&admin=1,,,,,
Following,App,,Yes,Clicking on the stats tab from the career home. When a user clicks through the categories we don't think that should count as a pageview. When a user changes from career to any season or changes sport it should be a new pageview.,Native,career,stats,stats-home, ,career|stats|stats-home| ,career_stats,FALSE,/career/manage-profile,9518,Player,,https://www.maxpreps.com/careerprofile?careerid=5c75dc7a-e5f4-e211-99e4-002655e6c126&admin=1,,,,,
Following,App,,Yes,Career landing page,Native,career,timeline,timeline-home, ,career|timeline|timeline-home| ,career_timeline,FALSE,/career/manage-profile,9518,Player,,https://www.maxpreps.com/careerprofile?careerid=5c75dc7a-e5f4-e211-99e4-002655e6c126&admin=1,,,,,
Following,App,,Yes,Career profile page,Native,career,profile,profile-home, ,career|timeline|timeline-home| ,career_timeline,FALSE,/career/manage-profile,9518,Player,,https://www.maxpreps.com/careerprofile?careerid=5c75dc7a-e5f4-e211-99e4-002655e6c126&admin=1,,,,,
Following,App,,Yes,When you click the video menu/tab,Native,career,video,video-home, ,career|video|video-home| ,career_video,FALSE,,,,,,,,,,
Following,Both,Yes,Yes,Career video watch page,Native,career,video,career-video-watch, ,career|video|career-video-watch| ,career_video,FALSE,,,,,,,,,,
Following,App,,Yes,Career video upload details page,Native,career,video-details,career-video-details,utility,career|video-details|career-video-details|utility,career_video-details,,,,,,,,,,,
,,,,contest,contest-home,,,contest|contest-home||,contest_home,,,,,,,,,,,,,
,,,,contest,live scoring,PBP,utility,contest|live scoring|PBP|utility,contest_live scoring,,,,,,,,,,,,,
,,,,contest,live scoring,in-game,utility,contest|live scoring|in-game|utility,contest_live scoring,,,,,,,,,,,,,
Following,App Only,,Yes,Main following tab,Native,following,following-home,following-home, ,following|following-home|following-home| ,following_home,FALSE,,,,,,,,,,
Following,App Only,,Yes,"Clicking on the edit button from the following tab. Can we tell if people are clicking on ""manage"" vs swiping left to delete a team/athlete they are following",Native,following,following-home,following-manage,utility,following|following-home|following-manage|utility,following_home,FALSE,,,,,,,,,,
,,,,home,home,,,home|home|,home_home,,/national/national.aspx,2000,Concordia,https://www.maxpreps.com,,,,,,,,
,,,,home,playoffs,playoffs,,home|playoffs|playoffs,home_playoffs,,/playoffs/default.aspx,,Concordia,,,,,,,,,
,Web only,,,home,sports,home-sports,,home|sports|home-sports,home_sports,,/search/states-by-sport.aspx,,Concordia,https://www.maxpreps.com/concordia/sports,,concordia_sports,,,,,,
,App Only,Main latest tab,Native,latest,latest-home,latest-home,,latest|latest-home|latest-home,latest_home,,,,,,,,,,,,,
,Both,,,news,article,article,,news|article|article,news_article,,/career/manage-profile,,,,,,,,,,,
,Web,,,news,news-home,news-home,,news|news-home|news-home,news_home,,/career/manage-profile,,,,,,,,,,,
,Web only,,Webview,photography,photography-home,browse,,photography|photography-home|browse,photography_home,,/photo/find_photos.aspx,9519,Photo,https://www.maxpreps.com/photography/browse-galleries,,,,,,,,
,Web only,,Webview,photography,photography-home,search,,photography|photography-home|search,photography_home,,/photo/default.aspx,9521,Photo,https://www.maxpreps.com/photography,,,,,,,,
,Web only,,Webview,photography,photo-gallery,thumbnails,,photography|photo-gallery|thumbnails,photography_photo-gallery,,/photo/thumbnails.aspx,9524,Photo,https://www.maxpreps.com/photography/thumbnails?photogalleryid=d78f0e88-a035-4d3d-96ce-236057d5e044,,,,,,,,
,Web only,,Webview,photography,photo-gallery,photo,,photography|photo-gallery|photo,photography_photo-gallery,,/photo/gallery.aspx,,,https://www.maxpreps.com/photo/gallery.aspx?photogalleryid=d78f0e88-a035-4d3d-96ce-236057d5e044,,,,,,,,
,Web only,,Webview,photography,photographer,application,utility,photography|photographer|application|utility,photography_photographer,,/photo/join_network.aspx,9520,Photo,,https://www.maxpreps.com/photography/join-network,,,,,,,
,Web only,,Webview,photography,photographer,bio,,photography|photographer|bio,photography_photographer,,/photo/photographer.aspx,9522,Photo,https://www.maxpreps.com/photography/photographer/joe+boyd?id=2fe134c4-222c-493b-aef5-a7b42272b589,,,,,,,,
,Web only,,Webview,photography,photographer,list,,photography|photographer|list,photography_photographer,,/photo/photographers.aspx,9523,Photo,https://www.maxpreps.com/photography/photographers,,,,,,,,
,Web only,,Webview,photography,shopping,checkout,,photography|shopping|checkout,photography_shopping,,/shopping/digital/checkout.aspx,9507,,/shopping/digital/checkout.aspx,,,,,,,,
,Web only,,Webview,photography,shopping,total,,photography|shopping|total,photography_shopping,,,9507,,/shopping/digital/total.aspx,,,,,,,,
,Web only,,Webview,photography,shopping,download,,photography|shopping|download,photography_shopping,,,9507,,/shopping/digital/download.aspx,,,,,,,,
Search,Both,Yes,Yes,From a team page click on the school info card or from the membership home clicking on a school under AD Teams,Native,school,school-home,school-home, ,school|school-home|school-home| ,school_home,FALSE,/local/school/home.aspx,6880,School,"https://www.maxpreps.com/high-schools/oak-ridge-trojans-(el-dorado-hills,ca)/home.htm",,,,,,
,,,,scoreboard,,,,scoreboard||,scoreboard_,,,,,,,,,,,,,
,,,,scoreboard,leaderboard,leaderboard-home,,scoreboard|leaderboard|leaderboard-home,scoreboard_leaderboard,,/list/stat_leaders.aspx,,Concordia,https://www.maxpreps.com/football/stat-leaders/,,,,,,,,
,,,,scoreboard,leaderboard,leaderboard-list,,scoreboard|leaderboard|leaderboard-list,scoreboard_leaderboard,,/list/leaderboard_list.aspx,,Concordia,,,,,,,,,
,Web only,,,section-sport,section-sport-home,section-sport-home,,section-sport|section-sport-home|section-sport-home,section-sport_home,,/national/section.aspx,6883,Concordia,https://www.maxpreps.com/section/ca/football/sac-joaquin+section.htm,,,,,,,,
,"Both, if we can change the page name as they use the filters?",,,section-sport,leaderboard,leaderboard-home,,section-sport|leaderboard|leaderboard-home,section-sport_leaderboard,,/list/stat_leaders.aspx,,Concordia,,,,,,,,,
,"Both, if we can change the page name as they use the filters?",,,section-sport,leaderboard,leaderboard-list,,section-sport|leaderboard|leaderboard-list,section-sport_leaderboard,,/list/leaderboard_list.aspx,,Concordia,,,,,,,,,
,Both,clicking on the link to the bracket from the schedule page,,section-sport,playoffs,playoffs,,section-sport|playoffs|playoffs,section-sport_playoffs,,,,,,,,,,,,,
,"Both, if we can change the page name as they use the filters?",,,section-sport,rankings,rankings-home,,section-sport|rankings|rankings-home,section-sport_rankings,,,,,,,,,,,,,
,"Both, if we can change the page name as they use the filters?",,,section-sport,rankings,rankings-list,,section-sport|rankings|rankings-list,section-sport_rankings,,,,,,,,,,,,,
,,,,section-sport,schedule-scores,,,section-sport|schedule-scores|,section-sport_schedule-scores,,,,,,,,,,,,,
,Both,"App arena page (latest news, etc",,sport,sport-home,sport-home,,sport|sport-home|sport-home,sport_home,,/national/national_sport.aspx,6876,Concordia,https://www.maxpreps.com/national/football.htm,,concordia_sport,,,,,,
,Both,,,sport,leaderboard,leaderboard-home,,sport|leaderboard|leaderboard-home,sport_leaderboard,,/list/stat_leaders.aspx,,Concordia,,,,,,,,,
,Both,,,sport,leaderboard,leaderboard-list,,sport|leaderboard|leaderboard-list,sport_leaderboard,,/list/leaderboard_list.aspx,,Concordia,,,,,,,,,
,Web only,,,sport,playoffs,playoffs,,sport|playoffs|playoffs,sport_playoffs,,/playoffs/brackets.aspx,,Concordia,,,,,,,,,
,Both,,,sport,rankings,rankings-home,,sport|rankings|rankings-home,sport_rankings,,,6879,Concordia,https://www.maxpreps.com/rankings/football/1/national.htm,,,,,,,,
,Both,,,sport,rankings,rankings-list,,sport|rankings|rankings-list,sport_rankings,,,6879,Concordia,https://www.maxpreps.com/rankings/football/1/national.htm,,,,,,,,
,,,,sport,schedule-scores,,,sport|schedule-scores|,sport_schedule-scores,,,,,,,,,,,,,
,,,,sport,stat-leaders,,,sport|stat-leaders|,sport_stat-leaders,,,6874,Concordia,"https://www.maxpreps.com/list/stat_leaders.aspx?gendersport=boys,football",,,,,,,,
,Web only,,,state,state-home,state-home,,state|state-home|state-home,state_home,,/national/state.aspx,6882,Concordia,https://www.maxpreps.com/state/california.htm,,,,,,,,
,Does not exist??,,,state,playoffs,playoffs,,state|playoffs|playoffs,state_playoffs,,/playoffs/brackets.aspx,,Concordia,,,,,,,,,
,Web only,,,state-sport,state-sport-home,state-sport-home,,state-sport|state-sport-home|state-sport-home,state-sport_home,,/national/state_sport.aspx,6883,Concordia,https://www.maxpreps.com/state/football/california.htm,,concordia_state-sport,,,,,,
,"Both, if we can change the page name as they use the filters?",,,state-sport,leaderboard,leaderboard-home,,state-sport|leaderboard|leaderboard-home,state-sport_leaderboard,,/list/stat_leaders.aspx,,Concordia,,,,,,,,,
,"Both, if we can change the page name as they use the filters?",,,state-sport,leaderboard,leaderboard-list,,state-sport|leaderboard|leaderboard-list,state-sport_leaderboard,,/list/leaderboard_list.aspx,,Concordia,,,,,,,,,
,Both,clicking on the link to the bracket from the schedule page,,state-sport,playoffs,playoffs,,state-sport|playoffs|playoffs,state-sport_playoffs,,/playoffs/brackets.aspx,,Concordia,,,,,,,,,
,"Both, if we can change the page name as they use the filters?",,,state-sport,rankings,rankings-home,,state-sport|rankings|rankings-home,state-sport_rankings,,,,,,,,,,,,,
,"Both, if we can change the page name as they use the filters?",,,state-sport,rankings,rankings-list,,state-sport|rankings|rankings-list,state-sport_rankings,,,,,,,,,,,,,
,,,,state-sport,rankings,,,state-sport|rankings|,state-sport_rankings,,,6879,Concordia,https://www.maxpreps.com/rankings/football/1/state/california.htm,,,,,,,,
,,,,state-sport,schedule-scores,,,state-sport|schedule-scores|,state-sport_schedule-scores,,,,,,,,,,,,,
,,,,state-sport,stat-leaders,,,state-sport|stat-leaders|,state-sport_stat-leaders,,,6874,Concordia,"https://www.maxpreps.com/list/stat_leaders.aspx?gendersport=boys,football&state=ca",,,,,,,,
Following,Both - click tracking,Yes,Yes,Main articles/news tab from team page,Webview,team,articles,articles-home, ,team|articles|articles-home| ,team_articles,FALSE,/local/team/news.aspx,,,,,,,,,
Following,App only - click tracking,,Yes,Selecting POG - by clicking on player of the game from the edit game page off of the schedule,,team,awards,player-of-the-game,utility,team|awards|player-of-the-game|utility,team_awards,FALSE,,,,,,,,,,
Following,Both,Yes,Yes,Main team page,Native,team,team-home,team-home, ,team|team-home|team-home| ,team_home,FALSE,/local/team/home.aspx,9539,Team,"https://www.maxpreps.com/high-schools/oak-ridge-trojans-(el-dorado-hills,ca)/football/home.htm",,,,,,
Following,Both - click tracking,Yes,Yes,Follow and unfollow teams - we think this is already set up on web so we want to match that,Native,team,team-home,team-follow/unfollow,utility**,team|team-home|team-follow/unfollow|utility**,team_home,FALSE,/local/team/home.aspx,9539,Team,"https://www.maxpreps.com/high-schools/oak-ridge-trojans-(el-dorado-hills,ca)/football/home.htm",,,,,,
Following,App only - click tracking,,Yes,Clicking on the city/state opens up the map options - we could like to see if people are clicking and using the maps,Native,team,team-home,maps, ,team|team-home|maps| ,team_home,FALSE,/local/team/home.aspx,9539,Team,"https://www.maxpreps.com/high-schools/oak-ridge-trojans-(el-dorado-hills,ca)/football/home.htm",,,,,,
Following,Both - click tracking,Yes,Yes,Main photos tab from team page,Webview,team,photography,photo-galleries, ,team|photography|photo-galleries| ,team_photography,FALSE,/local/team/photo_galleries.aspx,9528,Team,"https://www.maxpreps.com/high-schools/oak-ridge-trojans-(el-dorado-hills,ca)/football/photos/galleries.htm",,,,,,
Following,Both - click tracking,Yes,Yes,Main team rankings tab,Webview,team,rankings,rankings-home, ,team|rankings|rankings-home| ,team_rankings,FALSE,/local/team/rankings.aspx,9537,Team,"https://www.maxpreps.com/high-schools/oak-ridge-trojans-(el-dorado-hills,ca)/football/rankings.htm",,,,,,
Following,Both,Yes,Yes,Click the pencil from roster - restoring a deleted athlete and clicking the floating add button,,team,roster,athlete-manage,utility,team|roster|athlete-manage|utility,team_roster,FALSE,/local/team/manage-athlete.aspx,9530,Team,,"https://www.maxpreps.com/high-schools/oak-ridge-trojans-(el-dorado-hills,ca)/football/manage-athlete.htm?admin=1",,,,,
Following,Both,Yes,Yes,Main roster page,Native,team,roster,roster-home,utility**,team|roster|roster-home|utility**,team_roster,FALSE,/local/team/roster.aspx,9531,Team,"https://www.maxpreps.com/high-schools/oak-ridge-trojans-(el-dorado-hills,ca)/football/roster.htm","https://www.maxpreps.com/high-schools/oak-ridge-trojans-(el-dorado-hills,ca)/football/roster.htm?admin=1",,,,,
Following,App only,,Yes,Clicking deleted athletes from the roster,Native,team,roster,roster-deleted,utility,team|roster|roster-deleted|utility,team_roster,FALSE,,,,,,,,,,
Following,App only - click tracking,,Yes,"Click ""upload here"" when there is no photo or ""edit photo"" when there is a photo",Native,team,roster,team-photo,utility,team|roster|team-photo|utility,team_roster,FALSE,,,,,,,,,,
